location,site,transect,date,human_presence,segment,camera_number,fingers_number,fov_marker_dist_m,tide_height_ft,tide_coefficient,water_clarity_m,box_office_count,sector_count,depth_observed_max,depth_observed_min,depth_observed_mean_m,habitat_relief_m,observation_start_time,video_observer,filename,substrate_primary,file_duration,organism_enter_time,organism_leave_time,common_name,genus_spp,phase,number,bites_per_individual,feeding,passing,guarding,resting,burrowing,attacking,attacked,cleaning,cleaned,following,total_activity_time,notes,screenshot_filename,videograb_filename
Hanauma Bay,Channel,B,2020_04_28,0,0800_0859,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Ines Costa,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,857,859,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,3,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,0800_0859,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Ines Costa,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,857,859,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,2,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,0900_0959,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julia McDonough,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,900,911,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,10,90,10,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,0900_0959,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julia McDonough,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,900,911,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,9,90,10,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,0900_0959,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julia McDonough,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,900,921,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,17,90,10,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,0900_0959,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julia McDonough,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,902,906,Saddle_Wrasse,Thalassoma_duperrey,TP,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,0900_0959,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julia McDonough,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,918,943,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,11,90,10,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,0900_0959,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julia McDonough,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,939,959,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,14,70,30,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,0900_0959,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julia McDonough,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,947,958,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,0900_0959,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julia McDonough,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,958,959,Reef_Triggerfish,Rhinecanthus_rectangulus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1000_1059,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julianna Filice,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1000,1010,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,4,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1000_1059,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julianna Filice,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1000,1021,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,11,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1000_1059,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julianna Filice,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1000,1009,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1000_1059,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julianna Filice,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1000,1027,Reef_Triggerfish,Rhinecanthus_rectangulus,NA,1,2,26,74,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1000_1059,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julianna Filice,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1013,1027,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,0,100,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1000_1059,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julianna Filice,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1019,1059,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,27,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1000_1059,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julianna Filice,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1036,1041,Blackspot_Sargent,Abudefduf_sordidus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1000_1059,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julianna Filice,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1036,1058,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,0,100,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1000_1059,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julianna Filice,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1037,1046,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1000_1059,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julianna Filice,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1037,1044,Reef_Triggerfish,Rhinecanthus_rectangulus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1000_1059,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julianna Filice,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1039,1041,unknown,unknown,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1000_1059,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Julianna Filice,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1045,1059,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,0,100,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1100_1159,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Maria Calandranis,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1100,1159,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,22,50,50,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1100_1159,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Maria Calandranis,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1102,1108,Lowfin_Chub,Kyphosus_Spp,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1100_1159,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Maria Calandranis,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1102,1107,unknown,unknown,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1100_1159,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Maria Calandranis,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1105,1113,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,Seems watchful/alert,,
Hanauma Bay,Channel,B,2020_04_28,0,1100_1159,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Maria Calandranis,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1107,1114,Lagoon_Triggerfish,Rhinecanthus_aculeatus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1100_1159,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Maria Calandranis,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1114,1131,Saddle_Wrasse,Thalassoma_duperrey,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1100_1159,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Maria Calandranis,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1120,1125,unknown,unknown,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,A quick bop up above and then back down of the left ledge,,
Hanauma Bay,Channel,B,2020_04_28,0,1100_1159,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Maria Calandranis,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1122,1122,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1100_1159,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Maria Calandranis,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1128,1128,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1100_1159,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Maria Calandranis,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1134,1135,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1200_1259,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Mia Nelson,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1200,1235,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,23,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1200_1259,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Mia Nelson,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1200,1215,Reef_Triggerfish,Rhinecanthus_rectangulus,NA,1,1,10,90,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1200_1259,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Mia Nelson,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1214,1228,Palenose_Parrotfish,Scarus_psittacus,NA,1,4,30,70,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1200_1259,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Mia Nelson,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1234,1246,Orangespine_Unicornfish,Naso_lituratus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1200_1259,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Mia Nelson,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1240,1259,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,7,80,20,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1200_1259,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Mia Nelson,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1242,1252,Orangespine_Unicornfish,Naso_lituratus,NA,2,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1300_1359,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Shayna Arakaki,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1302,1304,Lowfin_Chub,Kyphosus_Spp,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1300_1359,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Shayna Arakaki,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1308,1328,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,13,95,5,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1300_1359,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Shayna Arakaki,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1351,1359,Blackspot_Sargent,Abudefduf_sordidus,NA,1,1,5,95,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1300_1359,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Shayna Arakaki,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1355,1359,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,2,10,90,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1400_1459,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Sarah Severino,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1400,1403,Blackspot_Sargent,Abudefduf_sordidus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1400_1459,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Sarah Severino,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1400,1432,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,32,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1400_1459,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Sarah Severino,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1408,1416,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,0,100,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1400_1459,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Sarah Severino,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1414,1427,Reef_Triggerfish,Rhinecanthus_rectangulus,NA,1,3,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1400_1459,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Sarah Severino,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1420,1424,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1400_1459,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Sarah Severino,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1421,1425,Lagoon_Triggerfish,Rhinecanthus_aculeatus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1400_1459,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Sarah Severino,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1439,1447,Reef_Triggerfish,Rhinecanthus_rectangulus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1400_1459,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Sarah Severino,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1459,1459,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1500_1559,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Andrew Graham,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1501,1504,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1500_1559,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Andrew Graham,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1551,1559,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1500_1559,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Andrew Graham,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1553,1559,Bluespine_Unicornfish,Naso_unicornis,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1500_1559,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Andrew Graham,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1553,1559,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1600,1607,Bluespine_Unicornfish,Naso_unicornis,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1600,1606,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1602,1611,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,0,100,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1604,1609,Wrasse_unknown,NA,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1615,1620,Wrasse_unknown,NA,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1616,1620,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1616,1620,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1616,1617,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,1,10,0,90,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1622,1629,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,0,100,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1625,1627,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1629,1636,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1638,1655,Reef_Triggerfish,Rhinecanthus_rectangulus,NA,1,1,50,50,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1639,1640,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,0,100,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1641,1650,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,1,10,0,90,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1651,1659,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,0,100,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1600_1659,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Justin Han,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1651,1659,Christmas_Wrasse,Thalassoma_trilobatum,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1700_1759,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Matt Stefanak,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1700,1713,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,25,75,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1700_1759,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Matt Stefanak,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1700,1758,Brown_Surgeonfish,Acanthurus_nigrofuscus,NA,1,36,100,0,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1700_1759,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Matt Stefanak,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1703,1706,Reef_Triggerfish,Rhinecanthus_rectangulus,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1700_1759,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Matt Stefanak,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1707,1709,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1700_1759,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Matt Stefanak,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1711,1717,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,25,75,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1700_1759,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Matt Stefanak,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1715,1717,Saddle_Wrasse,Thalassoma_duperrey,IP,1,1,50,50,0,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1700_1759,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Matt Stefanak,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1718,1738,Brighteye_Damselfish,Plectroglyphidodon_imparipennis,NA,1,0,0,25,75,0,0,0,0,0,0,0,100,,,
Hanauma Bay,Channel,B,2020_04_28,0,1700_1759,10,2,3,0.3,82,12.15,0,0,1,0.5,0.75,0.5,900,Matt Stefanak,CameraTrap_Hbay_Channel_TransectB_2020_04_28,dead_coral,10144,1724,1731,Saddle_Wrasse,Thalassoma_duperrey,IP,1,0,0,100,0,0,0,0,0,0,0,0,100,,,
